,name,fold,log2fold,tstat,pvalue,qvalue,updown,mzmed,mzmin,mzmax,rtmed,rtmin,rtmax,npeaks,3M_neg,29M_neg,maxint,mean1,sd1,mean2,sd2,3M1_A4_1,3M1_A4_2,3M1_A4_3,3M2_C1_1,3M2_C1_2,3M2_C1_3,3M2_D9_1,3M2_D9_2,3M2_D9_3,3M4_E1_1,3M4_E1_2,3M4_E1_3,3M4_E2_1,3M4_E2_2,3M4_E2_3,29M2_C1_1,29M2_C1_2,29M2_C1_3,29M2_D8_1,29M2_D8_2,29M2_D8_3,29M2_E4_1,29M2_E4_2,29M2_E4_3,29M6_E1_1,29M6_E1_2,29M6_E1_3,29M6_E4_1,29M6_E4_2,29M6_E4_3,29M6_F7_1,29M6_F7_2,29M6_F7_3,29M7_G7_1,29M7_G7_2,29M7_G7_3,29M7_H9_1,29M7_H9_2,29M7_H9_3,Mode
317,M138T1_5,1.29100708,-0.368496912,-2.31198644,0.027964537,0.120852002,DOWN,138.0560075,138.046082,138.0582617,1.227516667,0.079701833,1.392066667,54,20,14,1039.838,11590.05779,3457.422697,8977.532324,3393.982111,20211.90073,12136.54605,11511.9285,12910.21461,10868.16939,12517.16518,12475.65468,8982.716378,10544.60355,11917.56108,3037.590006,13431.00194,11656.52246,12068.7839,9580.508401,12393.11926,10007.56148,9930.997068,5331.602976,2375.160743,4198.749067,9414.646449,9375.686713,4734.197723,14856.50815,3339.253407,2987.441372,9578.539385,10464.00371,8870.689603,11389.7188,13101.29451,11596.13877,10132.56564,10536.52097,8447.510776,12290.78641,10887.40771,9220.67507,Neg
318,M312T5,1.447595158,0.533658187,2.295497269,0.027972399,0.120852002,UP,312.0243009,312.0241613,312.0243937,5.367833333,5.304783333,5.415233333,23,15,8,1883.788,6408.614643,2360.533323,9277.079527,5344.241399,2630.089595,3636.388432,3978.007761,7253.206262,8955.230516,10061.46614,5710.148474,6575.983073,7928.17342,4494.038795,3826.770035,5222.225705,8202.707384,8588.969011,9065.81505,15971.209,18270.79532,19664.92583,1447.539896,1312.485682,1241.668641,11500.10256,11766.23836,10543.40769,5001.691575,6553.973299,5040.553553,10400.7753,9891.70932,10912.45644,13136.49251,16062.62822,16622.17268,6475.647095,6431.673665,7258.201948,5475.085087,5501.326836,6167.148143,Neg
319,M224T1,1.33545732,0.417333869,2.292744896,0.02799932,0.120852002,UP,224.0229823,224.02266,224.0230943,1.127326667,1.09056,1.154636667,39,24,15,14863.333,43376.61385,17316.05444,57927.61646,22066.56325,25858.48677,28149.21389,29444.02278,28585.08814,21234.37461,22092.31558,49040.12393,43125.66427,47214.86041,70677.59844,64404.30785,72803.61305,57179.95869,46773.96385,44065.61544,26668.39415,24655.32049,31073.40046,98126.38688,100403.8568,81127.59628,57047.86155,39650.83447,53448.53649,75467.35013,68948.94413,54917.98093,24291.09402,33193.40344,36377.53162,90726.83433,63540.39324,72904.51135,56074.12259,62549.67621,66659.24361,57074.07721,56782.79604,58552.6486,Neg
320,M140T1_7,1.173993478,0.231424394,2.275217675,0.028791117,0.123200283,UP,139.6190368,139.6135574,139.6282252,1.127953333,1.088033333,1.15002,19,13,4,697.229,3141.42417,588.2715076,3688.011488,911.8164094,2726.914457,3293.73336,3246.019424,2673.527993,2715.135897,2387.280919,3980.675319,3870.189242,3784.915215,2892.322508,2371.479322,2832.208807,3939.850867,2644.832028,3762.277187,3359.638147,3212.559362,3137.353661,5461.922484,3975.971455,5392.241655,3670.908121,2587.699919,3221.434985,5058.648351,2822.591016,5046.2161,3527.627069,3536.999584,3684.9376,4130.604907,2762.877167,2634.567872,2274.49374,4166.548826,3249.697105,3691.817958,4869.290553,3035.628065,Neg
321,M214T5_1,4.676305584,2.225369209,2.331251486,0.028809788,0.123200283,UP,214.0260863,214.0260393,214.0261436,5.405625,5.375483333,5.45,36,21,15,27470.475,19042.81827,6213.010243,89050.0374,146905.7405,11598.8606,13532.97042,14743.61704,24723.10247,24767.82667,33646.78372,17592.23036,23250.6043,24843.2928,11382.67061,15599.39181,15128.28739,14985.63566,20435.37219,19411.62795,49224.84632,68818.89119,52250.83318,451700.1076,465277.2523,485986.3067,39542.29325,50769.1205,54790.10917,15803.80915,20118.64344,17227.0063,26401.82469,31052.0801,25543.11876,34766.96057,47030.36609,47843.41289,23103.70633,31433.50622,28366.12136,20209.42551,24712.30189,25228.85405,Neg
322,M463T27,1.468829749,0.554667184,2.28440015,0.028811809,0.123200283,UP,463.0932925,463.0928849,463.0999228,27.49675,27.3645,27.60066667,54,20,13,2220.667,14445.96624,5403.924113,21218.66496,12815.28168,8048.199469,13140.39982,8895.6176,19608.23362,26455.22747,19103.27504,17176.56013,15622.73183,13689.96773,17870.84948,17821.37005,13809.09346,8875.654559,7066.885261,9505.428037,44347.95102,40794.47043,51074.84781,2377.441078,2727.747594,3492.030385,32178.8163,33819.67162,33285.67386,15405.20224,16724.46613,17878.75732,13651.34275,14320.99331,16759.36155,11740.37702,21823.58297,26955.56226,7000.01988,20482.82335,18306.10301,19107.56678,22193.75487,22799.39555,Neg
323,M141T4_1,1.181845787,0.241041797,2.372488087,0.029158127,0.124057486,UP,141.0168768,141.0168407,141.0169408,3.528683333,3.438916667,3.678233333,33,20,13,24103.885,1222209.465,340790.1466,1444463.106,157480.041,1048421.372,1174860.993,1284760.003,1074611.444,1184707.128,1257117.483,1245527.93,1366081.043,1454719.588,137575.6812,1526633.613,1665554.227,1282983.759,1273782.028,1355805.679,1192811.035,1196711.802,1320505.344,1731193.648,1543529.944,1446358.197,1374032.008,1416693.138,1442142.06,1554267.006,1680636.902,1782012.026,1219015.97,1275789.003,1346709.102,1487446.343,1508887.994,1621813.206,1338240.204,1477266.15,1484243.721,1365601.977,1386156.582,1475051.186,Neg
324,M387T1_3,1.257644453,0.330724117,2.29494312,0.029258675,0.124057486,UP,387.0811798,387.0809434,387.0814898,1.119473333,1.064836667,1.147103333,39,24,15,3303.95,14054.53144,4889.964589,17675.6035,4635.916206,8528.305396,11125.69378,10469.70212,8566.138497,8272.968441,9398.877551,12806.78026,18758.4146,15282.27199,19639.26416,22326.40604,22384.7465,13037.58538,15346.98268,14873.83416,9701.525201,10461.0979,10736.89893,20061.33514,27238.14645,23090.01509,16213.94361,20400.51214,16264.10232,20182.93555,24632.57677,19708.88153,11760.37511,13471.6608,11110.88751,19401.14699,22718.9168,18075.6432,16818.72212,19335.41323,19992.46651,17109.96859,17612.71241,18114.60009,Neg
325,M111T4_6,1.668533856,0.73858096,2.280762955,0.029282577,0.124057486,UP,111.0198924,111.0196799,111.0281681,4.434466667,4.042066667,4.544433333,73,24,15,160123.063,405758.668,203413.265,677022.0749,522773.2355,246034.0685,252332.1916,265100.5263,480291.5662,5622.158966,545179.933,526704.2007,538984.8352,564329.2651,461868.4621,466209.3123,486189.8807,607684.9925,4459.872956,635388.754,1802102.52,1841562.988,1841746.342,345241.1644,356601.8087,396412.953,518264.5661,520119.8084,530560.0891,5862.757494,853283.0456,924597.0009,6592.89309,894955.5593,922204.118,817552.9738,855073.3581,875933.9814,313984.5286,338160.3788,357763.2395,291923.8932,306775.7999,331254.0284,Neg
326,M179T4_2,2.128227264,1.089652218,2.291361922,0.029702889,0.125160661,UP,179.0557065,179.0553334,179.0560461,4.473516667,4.404833333,4.559283333,23,14,9,6876.055,7770.50082,4715.931432,16537.3917,17769.23869,4081.665137,2283.593918,3209.995103,20323.58737,5628.093813,9172.142504,9736.111869,14251.13766,11527.96044,5166.463715,6662.27082,5779.843491,7573.597269,6332.297905,4828.75128,50130.13086,46337.53631,53307.86111,4549.575781,5717.225748,5274.385459,10788.61456,6400.330626,11577.55721,5789.455161,6204.181185,9627.611421,8379.678453,6202.630786,9223.342963,41710.41884,42499.30175,43426.75378,3639.892826,3598.381199,3793.285112,5038.777923,5995.808339,7684.663459,Neg
327,M136T26_1,1.520289986,0.604346535,2.304206598,0.029773708,0.125160661,UP,135.9450737,135.9450344,135.9451996,25.77933333,25.62916667,27.89083333,49,22,15,5025.242,103995.1662,19061.01099,158102.8098,112483.4104,116034.1359,92379.90949,107652.1176,73880.26197,88596.85665,147091.9828,79247.18287,91881.12681,100294.9274,120547.3284,90378.7982,114407.4996,118318.5561,119175.4749,100041.3346,78130.07583,122594.3302,125031.8006,114807.9328,116553.4802,195860.512,45231.95089,95170.94173,114164.1795,133795.7345,408830.0114,149065.6172,127475.282,88866.89914,161624.8863,101981.3528,436660.8837,143220.3046,88746.39002,149202.1405,467313.5458,134170.496,103083.3029,92885.38508,Neg
328,M142T1_31,1.600295763,-0.678338565,-2.271120161,0.029820526,0.125160661,DOWN,142.0658473,142.0589514,142.0731142,1.115136667,0.92904,1.158813333,21,13,3,7928.908,24563.32141,11659.24275,15349.23854,13324.18821,33752.97875,35791.53006,2698.925944,24333.15116,40293.65407,36012.96579,3975.418209,27213.51865,25730.79063,6012.522805,29505.57569,23711.42083,22697.63105,27328.8866,29390.85085,33993.67336,30807.672,3533.337868,2642.227396,4376.774455,6215.253721,19937.75095,2498.459086,32287.96965,24370.36442,3488.866441,26515.06683,33599.43853,35370.13688,29598.75453,3969.724548,4051.298035,3517.918643,3304.157396,28038.14438,25758.66156,4576.380497,3526.970191,2402.723694,Neg
329,M139T1_38,1.274904754,-0.350389469,-2.261749649,0.029906577,0.125160661,DOWN,139.3889894,139.3809134,139.3953015,1.1274,1.08799,1.16593,19,13,0,1507.106,6151.851366,1560.283331,4825.341931,2088.136888,4016.331386,5072.135941,5909.795,3985.139561,4043.61589,4936.062882,6599.164893,5889.152508,7550.114926,7651.150547,7297.192171,9507.26855,6703.726286,6593.956935,6522.963008,4853.70054,4862.848037,5004.297376,2686.4088,3965.42288,3274.434036,7733.566507,7464.368615,2160.591051,4837.481612,8239.184231,3163.442228,4857.802918,5663.190863,6710.876977,2780.659258,4801.801215,2474.631527,2378.847142,8610.937809,3764.640925,2622.589585,4204.648221,8691.833988,Neg
330,M82T4,1.277369957,0.353176425,2.258976017,0.030094218,0.125564297,UP,82.02960879,82.0295167,82.0296804,4.452816667,4.350833333,4.544433333,37,24,13,4131.531,15840.95115,4022.757059,20234.75509,8056.328658,12482.10689,11736.56838,11174.45696,16689.8957,23048.69689,11082.03777,15128.18135,20564.67348,14168.30336,12558.18465,23512.55522,17337.90738,15486.61682,17597.53783,15046.54461,24490.19722,29001.29364,33854.80943,14117.43737,15207.34791,16549.01338,15591.69427,17893.41643,18085.77935,11615.92954,21867.54781,13185.83358,23301.99577,20063.82766,26743.46046,39121.54629,38974.24556,13450.47132,15351.45384,12974.68758,16270.5812,18653.50667,11937.21219,17330.8337,Neg
331,M552T1,1.2720304,0.34713315,2.274681996,0.030236345,0.125776162,UP,552.0395945,552.0307587,552.0403449,1.122761667,1.064836667,1.169216667,40,24,10,10529.353,32266.88508,11695.22571,41044.45874,11769.67791,13815.00987,32186.04378,34052.16506,19887.31018,28934.23215,30329.70692,27598.74165,20916.82659,33927.73571,38752.7701,59707.60982,52411.18444,35277.52945,26497.814,29708.5964,24520.53492,29077.34256,20231.48125,62248.82809,55867.89176,40863.06458,32301.55203,42416.36907,48521.51393,51054.69901,53488.10894,55988.64484,23616.43082,35749.70503,37657.10572,53907.37488,45994.51823,46053.82056,33959.13856,37450.05869,51727.91421,24735.10746,43464.90015,34170.90457,Neg
332,M430T6,1.488278259,0.573644288,2.273419473,0.030391927,0.126042555,UP,430.1432074,430.142327,430.1486207,6.085316667,6.000283333,6.119016667,17,15,1,1482.022,5392.065058,1463.171516,7698.414191,4612.472716,3203.23127,5324.2547,6344.831926,3924.720711,7283.572936,5912.827527,3842.860586,5905.169337,7900.931507,3800.550082,6200.90134,6272.282167,3189.869399,5830.251688,5944.720696,9941.561458,10009.54214,11687.01093,0,0,0,7233.743721,7275.677515,10038.9294,4800.776497,5919.552547,5515.7178,8799.429297,16328.69465,19322.46194,6779.122533,11005.88985,11997.75687,6446.975999,7196.918377,8691.166044,4706.829373,6175.032263,4889.151379,Neg
333,M345T1_1,1.213453066,0.279118309,2.263975053,0.030822615,0.126467008,UP,344.9567758,344.9560685,344.9608651,1.283728333,1.233566667,1.367906667,36,23,13,4140.131,9501.957312,2689.1074,11530.17923,2773.411775,7457.67791,8036.036444,11730.71844,7552.739043,10598.62975,15584.43919,11200.01089,7226.51253,9773.11835,7015.470304,10373.99293,11174.20709,6577.175284,5857.388844,12371.24267,9630.937802,11037.33571,11359.00386,10913.42556,14873.6619,12807.57171,10123.9435,8208.514219,8278.054122,11131.88944,12271.38173,10829.09947,10738.10527,13430.17876,11775.10835,9585.717955,10976.60405,11673.84534,7329.930311,15019.10063,12254.18722,8121.522467,13944.56724,20410.61499,Neg
334,M261T4_1,1.317318773,0.3976045,2.245614815,0.030828113,0.126467008,UP,261.0417942,261.0409392,261.0423035,4.213216667,4.131433333,4.30535,39,24,15,5565.819,19894.52594,7031.407303,26207.43251,10515.00089,18066.57365,18583.18256,12671.89055,22559.29387,12680.71268,17151.78721,22862.57494,40061.5116,20647.495,20361.82239,10279.61893,15681.55894,22739.15172,25537.05324,18533.66186,35134.94036,41499.1693,27518.89705,12640.12028,15336.85225,15645.69365,24383.72987,17597.03788,16798.18591,30526.0909,16228.03779,35462.51908,29381.45999,34579.88404,35118.16866,36918.25463,49720.89687,41958.54068,18557.09061,14120.95602,20511.86957,18919.4123,18382.14487,22038.42771,Neg
335,M134T4_2,1.612480268,0.689281506,2.266879371,0.030877105,0.126467008,UP,134.0175079,134.0174065,134.0176323,4.304691667,4.1621,4.466266667,44,24,15,20152.91,116468.0773,44849.0034,187802.4764,143344.016,84485.46559,100181.7352,109611.9355,97353.88742,111689.4122,134441.6492,120349.6355,213787.3888,217034.6623,43833.8198,95165.77323,116971.6499,96197.79078,100928.6584,104987.6953,534201.4235,544519.2908,294554.3289,46054.48225,51638.48002,44659.97106,104747.7259,98378.6027,96835.36406,72603.41862,188289.7818,201521.9814,285752.7612,285444.936,301130.3887,298916.6226,329258.6453,134790.3781,83426.12829,97471.47039,109128.9913,118675.5978,130902.3077,54356.35626,Neg
336,M150T1,1.169856193,-0.226331195,-2.279928863,0.030954,0.126467008,DOWN,150.0558173,150.0556352,150.0559899,1.315411667,0.834998333,1.374956667,36,20,13,1393.53,12733.23661,2604.334239,10884.44604,2220.192919,14865.6938,10348.31942,9750.575892,15395.39517,15972.5388,9986.788424,15499.52774,14064.03083,9293.103572,15174.22807,15303.59329,9505.277691,13695.49266,10991.39741,11152.58636,12308.30913,11463.79624,9518.689203,9889.503342,9634.14966,8438.323689,14501.83498,10711.8919,10312.79301,9670.322135,11952.37849,8073.297627,16425.96579,8792.485531,10134.08431,15678.36243,10381.06887,8186.723569,12919.73454,10132.48639,9688.343003,12434.17256,10403.95006,9574.038463,Neg
337,M277T4,1.612328798,0.689145979,2.259798767,0.030992791,0.126467008,UP,277.036118,277.0358714,277.0364635,4.388766667,4.303,4.660066667,24,14,9,2210.863,5795.341032,2480.130604,9343.995243,7024.358278,4799.719226,5644.374241,7112.463904,3440.10162,4932.590028,2683.243172,10015.01447,10031.32123,10316.62235,4445.203338,3681.376758,5803.413134,5131.700304,5089.517535,3803.454176,28030.52942,21347.88825,15972.90448,1300.273311,798.1418571,1932.09177,3378.483485,2912.23556,3485.225932,12067.87639,11714.58279,16294.59129,15188.79376,13348.57312,11806.58606,13533.23421,10837.2058,11860.36748,2811.054364,6079.988684,2826.65292,6886.547477,2801.14396,7040.913473,Neg
338,M128T4_4,1.263629259,0.337573248,2.2644694,0.031096379,0.126467008,UP,128.035204,128.0351608,128.0353044,4.4286,4.388516667,4.497416667,39,24,15,1070983.125,6512429.607,1063714.959,8229296.6,3462017.825,4793617.437,5070627.763,5162124.717,7190328.963,7484669.669,8015601.219,7479125.88,7829400.835,6714984.916,5450570.015,5760162.568,6031661.938,6518899.112,7011882.7,7172786.365,16103647.55,16605956.14,16879159.2,6295032.578,6816095.173,7190262.132,7630830.321,7924421.844,8192080.302,5711614.917,6070500.878,7515693.902,7497321.753,8111250.19,8398103.046,8869494.807,9356743.081,9531786.441,5340976.28,5557262.995,5654966.248,5171935.742,5479047.794,5598935.082,Neg
339,M134T24_1,1.310744838,0.390386864,2.256008347,0.031137224,0.126467008,UP,134.0472536,134.0359032,134.0473415,24.39825,23.1275,24.4755,58,23,15,47279.211,408031.8739,91596.73421,534825.6725,249771.7971,279900.7216,346792.3704,454310.9595,333501.467,445742.943,564936.8034,339276.7129,442195.1363,532792.1595,290952.8906,390554.947,487247.6088,303771.7012,396529.034,511972.6537,629229.9338,804625.8919,1379424.574,291028.1892,343453.4147,83216.38511,353941.4094,458300.9337,583293.0149,386619.1487,508699.7724,569276.735,566194.1315,691786.2058,785001.9619,423463.2344,547777.1215,691081.3191,364279.5147,461965.2197,729211.9068,287179.0082,421860.2935,474906.8186,Neg
340,M362T4,1.588785668,0.667924514,2.235455172,0.031861877,0.129029641,UP,362.0492149,362.0488395,362.0536713,4.4307,4.299033333,4.662416667,40,23,14,9769.588,31815.65281,16647.13849,50548.2532,35240.45361,18675.16633,18023.2293,28113.06213,64550.8521,32416.35704,38334.67897,26126.29288,40003.75142,37008.52787,19902.16108,3705.233637,8431.212203,47140.51187,41804.29371,52999.46164,123066.6041,136573.1378,75995.10873,7186.256304,4188.442485,3990.688849,53842.51685,51309.16158,37428.88176,27470.49112,5482.393225,27985.05099,69291.12902,46025.27999,82169.64398,63379.09759,65135.05938,59218.78148,72570.82233,87461.68133,39163.57514,23243.47698,26066.95646,24913.83939,Neg
341,M142T1_32,1.689657839,-0.756731126,-2.268540712,0.032172105,0.129572507,DOWN,142.0836392,142.0753499,142.0873348,1.1273,1.088756667,1.191356667,21,13,4,7928.908,20521.79534,12079.39969,12145.53318,9682.19856,26518.33371,39602.19112,35292.88867,30442.0243,28425.5271,28157.56639,18868.57997,2984.696284,25679.46899,2457.500483,21868.68068,21229.71002,17905.47472,4086.957737,4307.329891,18810.37574,26015.61282,28514.01868,4504.618499,3843.323437,4149.644732,3166.214693,25938.86707,5976.152226,2945.682286,20830.32842,3925.382469,21603.03277,18713.45919,24864.14917,2696.258276,3300.665094,5488.890744,3504.380181,17929.84059,3911.626508,2386.698024,14457.88347,24015.6911,Neg
342,M104T6,1.849458798,0.88710316,2.26612337,0.032184141,0.129572507,UP,104.0353487,104.0352957,104.0353742,5.647091667,5.577166667,5.70335,38,23,15,9001.258,26499.2604,8782.422712,49009.29027,47377.94867,18655.16238,25319.7174,32272.25959,22932.87283,30660.32662,32394.66853,24757.70976,35028.66619,39926.14034,23060.75134,30957.08373,39047.26062,10968.04779,14903.31017,16604.92864,131438.1448,162244.0478,186653.783,7948.085157,9683.838528,10830.25542,24685.89559,30683.71196,37898.42213,23266.27411,27913.55893,30643.30263,54124.37817,65436.57895,74360.62914,45229.52254,53415.77959,64030.54085,11668.57457,14815.4282,15628.5575,26662.01537,30230.03413,36731.60751,Neg
343,M196T4_3,1.615843968,0.692287892,2.217374541,0.03283451,0.13180548,UP,196.3804857,196.3803516,196.380607,4.466516667,4.410133333,4.52865,27,18,9,2325.507,4904.456591,3961.621715,8487.545003,6128.394846,0,1472.247949,5099.765601,0,4924.864942,11265.07916,333.3867507,5291.245484,8282.568036,1890.661998,5749.757386,11596.11412,1988.634484,6017.738209,9654.784746,5814.692287,11934.25202,19060.02519,851.0632825,4363.544042,7677.866288,8261.23536,17622.51965,26844.76481,2013.72585,5150.278916,8748.65412,2382.919678,6520.41083,10074.81828,3059.59649,9069.827101,13927.17636,4229.2555,7745.878813,12028.80797,2549.14712,4791.939096,8978.681016,Neg
344,M237T2_1,3.07510073,1.620633669,2.245677706,0.033053442,0.132298614,UP,236.8609489,236.8608093,236.8613435,2.094283333,1.671846667,2.8454,37,17,10,12516.37,39132.5147,41287.49702,120336.4245,169274.3341,2287.500951,59781.45669,35120.92905,1918.87024,52674.94371,36345.24079,2055.100359,38126.21767,49670.19465,1997.691807,17883.10671,18991.11903,14712.58697,112261.5706,143161.1913,25367.72861,59159.53921,25386.09375,38849.58856,628787.2299,666161.3611,13900.62145,76925.42261,94266.0079,25475.27286,48326.00566,56630.77235,51978.22172,97592.94122,119453.2366,17932.10995,58524.66696,73823.97183,73280.59803,170385.4228,203173.6527,29820.92676,133339.1572,99533.63932,Neg
345,M483T4,1.526371947,-0.610106561,-2.276367734,0.033465764,0.132508868,DOWN,482.9591959,482.95719,482.9653874,4.493225,4.277266667,6.020316667,76,24,15,17791.316,189941.28,99930.12319,124439.7084,62400.44577,142357.0954,94104.00088,273572.366,157606.8442,246267.2644,25653.95226,280634.6642,99617.05182,249153.5241,252403.6241,363993.2419,319963.9468,103827.0234,88699.67668,151264.9231,165714.6644,169023.4289,118388.0001,59487.29648,144543.1945,88408.72041,111030.6517,144118.6944,132275.2363,116080.0153,109261.2884,103574.4348,290655.9567,120491.1308,285992.162,121277.1425,72918.01819,149055.3617,28816.7451,78936.0434,37743.99383,72968.97297,130805.3483,134986.5002,Neg
