,name,fold,log2fold,tstat,pvalue,qvalue,updown,mzmed,mzmin,mzmax,rtmed,rtmin,rtmax,npeaks,3M_pos,29M_pos,maxint,mean1,sd1,mean2,sd2,3M1_A4_1,3M1_A4_2,3M1_A4_3,3M2_C1_1,3M2_C1_2,3M2_C1_3,3M2_D9_1,3M2_D9_2,3M2_D9_3,3M4_E1_1,3M4_E1_2,3M4_E1_3,3M4_E2_1,3M4_E2_2,3M4_E2_3,29M2_C1_1,29M2_C1_2,29M2_C1_3,29M2_D8_1,29M2_D8_2,29M2_D8_3,29M2_E4_1,29M2_E4_2,29M2_E4_3,29M6_E1_1,29M6_E1_2,29M6_E1_3,29M6_E4_1,29M6_E4_2,29M6_E4_3,29M6_F7_1,29M6_F7_2,29M6_F7_3,29M7_G7_1,29M7_G7_2,29M7_G7_3,29M7_H9_1,29M7_H9_2,29M7_H9_3,Mode
3418,M173T24,1.024332901,-0.034684657,-0.303312075,0.763749521,0.484569033,DOWN,173.080882,173.0807155,173.0810037,24.1605,24.07383333,24.25766667,31,18,13,1632.545,24981.08457,2864.777173,24387.66201,8873.329135,24407.1153,21804.81615,29230.63834,22704.73942,29177.5826,21907.00822,22642.89986,25556.36443,24812.45562,30624.53878,26519.22921,23424.46657,24936.2227,25385.43472,21582.75672,26277.11014,15753.00935,24124.05642,19099.6593,19699.45979,53139.61142,19825.77467,18872.42207,21814.73328,23868.02785,23225.38569,23561.57757,20150.08026,20687.07801,20711.67812,22002.86148,20060.15671,19670.91116,26698.24981,50127.77083,28416.44215,20058.67394,23279.11451,24180.0438,Pos
3419,M97T0,1.032019535,-0.045470279,-0.302914356,0.764188506,0.484705742,DOWN,97.1016487,97.10157453,97.10170421,0.23761,0.085699333,0.503476667,49,24,15,4239.098,85334.28292,27331.22145,82686.69347,25264.06,100373.4721,100127.0257,54570.50394,105047.2647,101997.8126,114251.6276,101511.4091,65633.98868,42051.13005,99326.74514,44357.62215,108130.9383,100303.18,102951.6208,39379.90281,99802.24037,117716.3621,65427.69282,96254.69704,99321.49189,48291.17002,105423.1299,40623.41937,52866.83665,43633.12444,105762.1421,97436.68619,97100.02977,98897.33252,109843.4753,54303.95503,100942.5379,96623.1646,53542.31946,95872.15779,96372.73058,50281.63671,100749.7287,57392.58219,Pos
3420,M195T24_2,1.068752229,-0.095927428,-0.30283735,0.764441921,0.484724703,DOWN,195.1017047,195.101529,195.1018057,24.28666667,24.1605,24.429,30,18,12,4987.894,41403.64938,28455.92689,38740.17594,23683.14506,22577.80721,27810.33133,17334.59112,20253.34839,25050.25676,32924.26035,39956.26808,27028.77306,43955.43942,104158.4629,31310.61572,27782.46711,102471.8376,73082.69605,25357.58562,92204.31639,17967.81458,23046.96007,92262.64881,76403.7446,57040.99569,21989.06061,29147.18961,28089.7824,26133.9851,39123.10783,31558.66319,72277.02433,68167.43641,31283.34602,23016.16023,25596.58989,20432.40514,21657.3017,26016.1494,36327.97927,25624.16068,28082.17303,16315.2277,Pos
3421,M361T26,1.044311525,-0.062552141,-0.301301392,0.764991298,0.484930154,DOWN,361.1623019,361.1616643,361.1630005,25.9935,25.87583333,26.292,21,12,8,1972.867,8625.185181,3352.526557,8259.20712,4174.487502,11559.50286,9262.661554,9695.837164,10872.33939,11357.27591,11504.96609,11397.04896,2478.735315,9941.148748,3696.095932,9953.587268,7282.460511,11969.94002,3486.340495,4919.837487,9371.654797,4001.512178,6830.743761,5917.273513,5302.38966,23496.70629,10621.05853,9340.977717,9508.645443,6601.85452,9578.822352,4858.168914,8439.189852,4508.061128,7771.65931,10335.48108,9805.511643,2914.055441,5862.537834,4625.83791,5797.137001,9370.635632,13843.75097,9517.305419,Pos
3422,M215T26,1.090891195,0.125507216,0.300953265,0.765213162,0.484930154,UP,215.1274715,215.1175669,215.1280106,25.99433333,24.37116667,26.17833333,43,21,10,1933.659,10749.35783,6577.266785,11726.37981,13554.54868,13494.21961,2812.1121,9897.666592,30375.60993,7756.436491,10987.67319,7012.408567,11518.16089,14763.80322,2603.072586,8071.882305,8183.088397,13376.96927,6886.648753,13500.61555,9923.12024,4367.73843,66929.90521,14103.31925,6128.136166,3647.213973,4358.348166,7062.50664,7361.57893,14397.92064,9348.288,5302.279649,6362.102331,12921.57058,36291.17007,7600.23368,12334.46456,14685.82663,9660.521569,4503.963191,6174.991064,9240.290985,2386.890174,6340.735342,Pos
3423,M845T26,1.079621996,-0.110526275,-0.301133322,0.765464668,0.484947823,DOWN,844.6587692,844.652158,844.6605313,25.54983333,25.307,25.77183333,41,20,10,18613.877,59846.29723,45198.64122,55432.63981,43440.42682,119655.9734,139633.4696,17147.773,5965.519504,17317.82329,44276.6445,108483.9446,50467.05473,87665.30687,26298.24772,7061.664985,37980.24122,32354.29786,100141.4124,103245.0847,8985.445595,19568.67718,22268.74025,43603.60005,82170.74935,51502.63804,25628.77178,123654.3326,78144.49346,38404.70387,8410.986135,5804.376868,96663.76623,29760.00276,86260.39221,8146.583467,110354.7839,97588.80896,62367.69716,4741.593964,6945.854536,114669.9594,145635.2419,59101.15579,Pos
3424,M701T25,1.040456568,-0.057216744,-0.300560925,0.766003767,0.485071474,DOWN,700.5573406,700.5556057,700.5638496,25.42633333,25.00983333,26.16166667,47,20,14,9766.136,55936.30984,22801.88529,53761.31167,20613.39744,79376.85308,84625.42483,80596.34441,23062.65975,48365.66137,40382.56586,26011.94613,47267.28368,84225.34669,82392.36101,74675.26995,34234.95867,55185.52891,33287.3039,45355.13939,32410.35486,62587.26384,18082.87944,61404.77083,42404.99919,24522.70551,57023.65741,65838.50479,74227.86184,77819.204,37663.13362,80846.3565,38882.92626,71209.82023,59452.11605,74485.96867,49073.71589,78761.24393,21066.55423,33415.38165,72573.27022,77924.17569,51612.60761,26982.00777,Pos
3425,M185T6_3,1.081434312,0.112946037,0.299889463,0.766140329,0.485071474,UP,185.0764796,185.0760174,185.0866612,5.819416667,4.847366667,6.691066667,67,24,15,197741.813,2136439.243,1660814.162,2310418.703,1914251.705,29123.5295,3099158.235,3797680.763,62307.70494,2579632.392,1318680.811,2984010.512,3897589.562,4773.691234,29983.75286,3223679.933,4974724.393,725453.4704,2050090.744,3269699.147,6288101.185,6408388.526,2520.431424,332315.2831,823786.3798,1274913.57,429913.2621,1287734.879,2187402.902,1931465.272,2459.694834,4702190.272,4053326.639,4909438.57,4387386.087,1088259.035,2183329.264,3417079.598,413388.62,1303837.277,1499237.068,1824499.515,1640636.826,3058438.721,Pos
3426,M269T11_4,1.046346873,0.065361197,0.299669527,0.766330886,0.485071474,UP,268.9656299,268.9654074,268.9667864,10.78838333,10.51563333,11.20926667,52,24,15,32858.844,432193.6741,193079.1163,452224.4997,218138.8809,222758.643,155899.4728,364154.8645,573329.9175,438823.3147,894944.1584,420815.211,354200.8104,568146.7208,153417.4056,461322.3527,614376.1236,484207.923,488163.7014,288344.4931,480288.2004,800482.908,777555.8649,288754.1902,341596.8056,658590.8379,310778.977,537016.1926,753138.777,134349.5747,164744.1819,231916.5919,265790.6849,776017.7551,722441.8008,520311.5917,593639.0578,656676.355,195249.9415,243489.298,328847.9027,330435.7569,409297.3356,331977.4098,Pos
3427,M140T3,1.055762628,0.078285503,0.299321225,0.767026852,0.485370333,UP,140.0017261,140.0016962,140.0017662,2.830791667,2.36635,3.351916667,24,12,6,33437.246,990375.0188,590526.6498,1045600.933,508964.834,857560.5524,751987.7131,549516.658,822558.1509,586197.1978,2967909.555,822951.9002,892651.8998,1455546.577,816963.4859,960259.6767,1016342.49,850434.2882,967574.0692,537171.0691,850789.7721,1007771.494,963919.0165,1028644.494,875843.3849,1944929.269,581319.016,892970.6384,1041301.542,865960.8887,1003211.136,1111854.38,854408.1499,997646.9772,3052664.791,848522.3862,942900.3343,1029922.082,1318683.102,598535.3623,1164786.043,844524.3382,546053.6724,727260.1128,Pos
3428,M399T26_1,1.01626881,0.023282055,0.297933881,0.767430465,0.485484073,UP,399.1933638,399.1931332,399.1935791,25.9905,25.92916667,26.12616667,39,23,15,3342.199,18140.75748,2475.717327,18435.88602,3707.219723,16567.16831,21759.99511,21968.03351,13411.58239,20880.43569,17789.10587,14739.20131,18545.69617,19220.31548,18165.21885,19481.7852,19014.06531,16501.63859,15453.89857,18613.2219,17550.78808,16927.17821,18196.03671,14158.55914,8222.295192,20536.8608,19429.4482,20451.26275,18394.64457,18742.78255,21540.71997,20416.20735,17575.99,16088.68433,22871.30548,16202.02427,21436.13325,21520.80745,10732.55426,20007.07799,21563.66772,21768.07139,14920.80098,23207.36387,Pos
3429,M173T1,1.016605263,-0.023759605,-0.296493295,0.768808636,0.486214081,DOWN,173.0808568,173.0783037,173.0809916,0.932265,0.065424167,1.393346667,44,24,15,1621.533,19150.45438,3123.106547,18837.65024,3332.741151,17216.1027,13991.03149,16068.94587,21131.51375,17582.22395,17640.18086,23226.44315,21730.0294,24079.54123,22404.89559,16830.28767,17351.81359,15629.89777,21720.22565,20653.68301,19741.68049,18062.2055,23264.07626,12125.17125,17508.98791,20182.57534,13989.71156,16764.15056,19724.96253,12214.89028,15269.16388,17601.66254,20596.94715,19655.7654,24605.06508,17516.30253,20603.70424,22485.63936,23766.13725,17236.19085,22548.46962,17832.01587,18500.90039,20307.22983,Pos
3430,M177T7_1,1.050937547,-0.071676938,-0.296738645,0.769057073,0.4862294,DOWN,177.0069861,177.0069333,177.007241,7.178966667,6.613983333,7.336966667,29,13,9,8093.667,266725.6224,141302.1361,253797.7858,116647.7343,370465.4355,195027.1717,243804.0553,210999.6879,577086.0572,236591.2913,108022.9051,163214.1764,219036.2433,171864.1174,187481.5732,224714.1894,593533.5554,240892.139,258151.738,106790.9756,112904.1366,119522.7823,371270.7832,387345.7559,273244.4711,212391.483,211614.1258,218697.9635,203607.6254,233536.1576,479334.5861,199434.2464,200663.9206,311362.9835,194413.3312,197685.9759,193402.6842,274387.817,251467.277,630565.4535,243028.6354,225806.562,238667.1263,Pos
3431,M295T25,1.05935063,0.08318018,0.295444501,0.769665274,0.486359951,UP,295.1904147,295.1899109,295.1913815,25.33733333,24.8785,26.0715,42,20,11,6211.917,26596.80419,16096.68299,28175.34128,16448.66519,51660.08002,42941.61774,13097.84417,45627.67688,6878.4924,27804.13262,15505.253,28198.65823,21679.46785,3868.545555,12494.75208,8561.631102,36528.22169,38143.27556,45962.414,50019.68744,28219.54496,22659.7934,7832.130793,50924.78787,17184.19726,44904.06391,16687.17801,69530.18972,28075.74133,43712.67606,14608.10677,47341.37647,16674.44448,16381.6592,17954.83569,30008.47756,3531.412105,11207.39771,32924.52709,27769.65856,14440.05949,20945.42275,42670.82204,Pos
3432,M372T26_1,1.015531566,-0.022235085,-0.295817031,0.769816593,0.486359951,DOWN,372.3190212,372.31805,372.3192006,25.96216667,25.89866667,26.059,39,24,15,5074.056,60155.09694,10186.1976,59235.0833,8131.915105,81535.71365,39520.11165,59208.93432,50188.15055,64466.76914,57847.53657,65701.69406,55200.87594,57731.97911,59909.621,50216.50627,63310.7367,61260.98998,59520.70165,76706.13346,52598.55562,57790.649,59070.66698,51726.23859,51859.13834,52782.91232,48532.62571,60640.92052,63901.39722,62660.28587,48540.47379,74085.40594,61390.13643,62496.95198,67963.24825,51131.59712,46809.07299,58848.88474,68026.07831,57079.09416,64013.98471,69675.87273,76083.64708,53934.1609,Pos
3433,M170T5_1,1.094490681,0.130259671,0.294525213,0.77014687,0.486359951,UP,170.0267353,170.0264541,170.0268959,4.888691667,4.81205,5.020766667,20,13,7,10923.107,33264.38193,29867.36138,36407.55605,36140.07445,96404.29114,46596.13182,42760.26727,2984.351962,4628.870307,6888.622476,5255.809891,9540.744635,7970.191347,46731.19914,32193.30866,5327.664243,60927.47032,68828.33406,61928.47171,22283.22953,16049.73664,16510.16403,58444.45129,77043.28265,67511.06393,50043.26328,6246.642637,3050.520805,35945.83422,32246.52734,3686.366175,6017.14421,13733.56122,9239.087407,5180.582322,7224.183456,7650.388865,131468.9439,98984.14927,90087.82594,56691.0549,56160.52149,2282.819699,Pos
3434,M211T1,1.028742102,-0.040881355,-0.295426647,0.770160662,0.486359951,DOWN,211.0965665,211.0963606,211.0967667,0.89137,0.680956667,0.973506667,37,23,14,1059.194,16788.39068,5237.646584,16319.33858,4075.182475,17561.2519,17496.04324,32319.69802,12924.30665,19896.54999,20134.24085,8596.234792,12608.03735,17392.34398,13137.02829,17638.44671,14883.101,15691.49326,15939.90731,15607.17684,17370.42659,21155.64585,23234.20188,12731.27581,9995.717046,16052.62397,15566.79182,18191.44999,15510.1365,17195.69057,18569.76204,17925.40254,15320.70754,15271.25849,17054.72144,15614.36851,14377.34632,17793.55321,10543.59927,14689.05995,14839.02441,9911.653309,28590.14834,14159.56058,Pos
3435,M470T5,1.084306959,0.11677323,0.293775237,0.770571636,0.486405073,UP,470.146402,470.1398643,470.1468992,4.905566667,4.81205,5.044883333,27,11,10,2431.34,8611.852759,4740.611043,9201.567308,7794.296049,926.1317581,5000.853949,10105.36969,4747.499857,15349.0939,6059.002572,6631.855428,16000.90802,10844.00618,4370.135371,14940.28735,13963.75381,4514.91012,6226.150811,9497.832567,20555.37639,13144.26796,25526.43525,1658.355202,4386.041067,4874.344289,6443.774803,5962.51284,3079.450469,11491.83263,11360.30039,10367.6619,11102.47481,24922.83498,26563.54388,4127.09599,9531.726941,5907.826885,0,3044.027633,2207.445772,3443.964139,4981.101611,6155.219567,Pos
3436,M463T26_1,1.031844817,0.045226015,0.294298951,0.770899688,0.486405073,UP,463.3027454,463.3021276,463.3035812,25.57783333,25.49016667,25.707,41,23,15,4581.908,30945.33462,10860.77614,31930.78315,8964.498675,22460.04418,11795.38043,15918.23247,21550.34941,50087.60219,31868.87622,28352.56693,38862.85002,34613.9786,19586.28408,37596.89305,41132.48449,30064.40409,39324.11022,40965.96294,23248.55594,22792.7466,30997.61615,37418.09941,40866.38927,45784.84599,32153.55529,36585.1579,45453.21443,33419.40858,39867.29662,19042.41431,32922.41834,37819.51283,41815.43462,36927.78247,30139.80928,31896.6863,20835.9728,36696.90675,31429.404,17405.28086,29541.2341,11279.05288,Pos
3437,M698T6,1.026676955,0.037982307,0.293406394,0.771188158,0.486405073,UP,698.222091,698.221374,698.2226365,5.801733333,5.70575,5.872866667,31,20,11,3167.832,13694.55808,8306.640098,14507.76332,8600.116228,0,13309.79734,21874.18768,0,12405.28254,17673.15175,18637.53702,26945.66545,24135.0247,4802.4541,17946.37407,17022.49786,4515.393868,11643.41791,14507.58698,31957.21526,22730.44426,12419.6344,548.2031264,3054.937753,5351.047209,5861.983057,13892.3111,12260.0166,13932.1344,16209.481,20101.54494,29638.91178,27704.43501,16312.00458,8846.111201,19987.76783,19606.44901,183.4185926,11843.89744,12943.71338,7513.591857,14301.72541,20985.34045,Pos
3438,M184T6_1,1.059972308,0.084026575,0.292700725,0.771662829,0.486405073,UP,183.8023898,183.7909624,183.802656,5.796533333,5.532733333,6.64865,30,14,11,2252.266,13660.37627,11524.76072,14805.69685,12448.06581,0,11077.28825,10139.4034,0,9235.477762,14994.0521,13429.86309,19473.90545,30334.16629,4103.699783,20184.42818,43952.05551,5668.160029,9412.512126,12900.63209,3160.382876,19942.45629,49558.78613,1995.086104,7809.733017,13388.28321,2291.390617,10222.41365,6552.063177,11203.07604,35051.58417,9440.045428,29855.95996,23965.2807,34985.5607,8012.776152,19422.17429,21677.20436,0,8232.262424,10074.22751,5564.960061,6132.223553,16798.79398,Pos
3439,M353T26_5,1.043117578,-0.060901785,-0.292726861,0.771764687,0.486405073,DOWN,353.3414042,353.3409582,353.3418734,25.92008333,25.62566667,26.09266667,52,24,15,1839.55,18740.05761,8058.964339,17965.4317,8009.193608,12409.52365,13906.89847,21766.40772,12495.57341,24358.18147,10656.62621,7034.390913,30327.99063,15509.94258,28344.95247,27586.16049,22520.41501,12918.91994,30460.48877,10804.39247,19117.38266,4250.99748,24239.83713,16011.65597,15002.32778,5589.972267,14265.00821,19802.48499,16785.57492,11873.74367,11746.84093,20458.49722,35355.63276,37568.26249,18521.45953,19305.44752,24494.41571,12514.8654,17026.07424,12499.76658,19690.57735,29190.42226,15029.14735,10829.96647,Pos
3440,M207T26_1,1.061278041,0.085802673,0.292221749,0.772134445,0.486405073,UP,207.1015631,207.1013318,207.1019897,26.05958333,25.82466667,26.31033333,34,20,12,2905.007,18545.25551,11806.48195,19681.67245,11829.34953,37681.65158,10211.81581,16143.85863,13256.9576,6339.244444,38293.75389,18394.14856,9314.350688,30078.98769,15215.91479,9215.760618,22063.43843,6889.542707,7596.414628,37482.99265,10932.31343,15434.9042,13056.6294,42053.01395,23705.12338,7650.673035,20254.36641,23498.46987,7530.270251,16193.90035,40634.55476,9337.272955,14633.79214,19196.10366,10251.82129,9556.92055,19896.90737,43254.91986,45247.23712,13678.41652,11506.57912,18378.81208,27255.51109,9221.625959,Pos
3441,M262T6_1,1.044134918,-0.062308142,-0.292318026,0.772505869,0.486405073,DOWN,262.0905168,262.0824018,262.0951896,5.771816667,5.394533333,6.081866667,47,23,15,7262.156,44867.33995,21395.77723,42970.82607,16666.25831,97311.57213,47350.35345,40933.20029,82009.35175,37825.76597,49080.67328,51851.28146,37556.71889,34126.44855,59486.55716,32219.88732,31590.00886,29322.39939,26556.05772,15789.82304,53091.7835,28865.01007,23525.99377,16145.32164,12279.16097,16562.23472,69575.36135,63511.303,39393.7068,47154.93435,30900.42201,26388.40825,52693.48302,45752.58759,46327.76633,59105.82248,47653.26237,31429.98565,53770.61888,62983.43104,59751.58451,60707.93082,49758.01632,33971.69615,Pos
3442,M263T26_2,1.027825365,0.03959516,0.292503925,0.772637002,0.486405073,UP,263.2368326,263.2365102,263.23715,25.99416667,25.63916667,26.29933333,42,24,15,3857.614,42800.62897,13907.95429,43991.57208,9400.517075,39404.46896,53029.7336,49264.53269,17341.70897,53066.07147,30705.18093,39135.96589,38850.15665,78359.71288,37970.19466,52725.65329,47827.35714,34327.6454,37845.1773,32155.87472,42524.29645,38274.03647,34077.16883,57296.72862,42644.68123,33120.756,33846.31569,48092.78252,50707.31295,55628.46523,66803.8336,43212.25005,39903.50443,39653.56207,34354.64435,57269.23216,35103.13355,51043.74462,34340.16131,31535.15371,44210.85393,53414.57932,42111.60388,46628.92888,Pos
3443,M244T26_2,1.022254473,-0.031754375,-0.291328925,0.772771079,0.486405073,DOWN,244.2269198,244.2267003,244.2273211,26.01183333,25.9485,26.07533333,19,12,7,1315.254,5442.282266,1222.072503,5323.80382,1256.917868,4579.759025,5415.440455,4686.306928,5948.022274,7974.07147,5954.56375,7498.985888,3742.652923,5398.643125,6222.979391,3655.803108,5470.410252,5200.898627,5712.437231,4173.259547,6179.482404,4945.863225,6149.063061,4166.372626,5634.294924,6049.874106,5525.113949,4422.647922,5100.335092,6217.537961,7643.4992,6836.654358,3264.494897,5905.329821,7413.489543,3870.838542,3591.892131,6758.954265,3999.920387,5373.452461,3652.815739,6075.885568,3845.1897,5148.289806,Pos
3444,M225T21,1.033067593,-0.046934652,-0.291174013,0.772923897,0.486405073,DOWN,225.0717852,225.0716001,225.0719894,21.30783333,21.036,21.45833333,36,23,13,1135.081,34723.00199,11577.15233,33611.54898,11629.50181,24170.49014,34578.66804,55151.04307,23272.92828,46494.90497,45510.48871,19912.07745,38898.2735,38343.90421,19135.76508,44833.14373,38849.50532,37954.95791,37256.4207,16482.45882,40287.28756,40974.15829,38696.65163,47599.75835,36938.32793,24954.57828,43794.79783,46838.47084,17683.32524,17035.38846,31142.19524,21636.69022,37698.60445,48189.89822,31454.48086,51085.57594,39099.10733,38380.19564,42955.13803,15080.1195,39677.85104,18437.49021,17455.29828,19581.78618,Pos
3445,M215T0_2,1.039829043,-0.056346357,-0.290940508,0.773039208,0.486405073,DOWN,215.1278565,215.1275861,215.1280618,0.282335833,0.053293833,0.89137,58,20,14,911.455,13584.59724,5335.477304,13064.26025,5587.385919,20179.6412,15922.42775,10480.72589,8585.389421,14049.93697,7978.653995,14465.15925,8357.340134,8389.785278,18621.41384,6952.396036,19883.17081,8874.286824,21211.02993,19817.60125,10303.85651,8606.737874,10167.19074,19181.19431,5779.380043,10373.67668,16723.12471,24688.82095,20538.18312,6283.465637,17370.16638,6228.944769,18153.29893,19700.17488,21109.67372,18478.68568,9221.990962,11226.04619,9651.691434,14270.01128,8099.438088,7912.837599,10095.60875,9378.046795,Pos
3446,M225T25_1,1.062175773,-0.087022529,-0.290968565,0.773150699,0.486405073,DOWN,225.0720019,225.0715058,225.0722418,25.33583333,24.753,26.16166667,29,15,7,5946.516,31160.45266,19337.38934,29336.43702,18569.99487,5302.54356,54365.20042,46760.20276,47911.35841,46432.40951,9123.591081,9531.058593,40854.3851,14222.31685,11111.94142,18204.70049,13751.43651,50576.77715,48142.7958,51116.0723,29722.71613,29999.21064,31555.76971,47508.12712,54434.73719,62341.48928,49209.8317,53590.88685,13709.36931,39897.46753,8049.006618,16636.74215,13958.85083,14822.25642,25582.84751,46565.30126,12949.14689,22027.16886,53336.43802,7174.463129,5179.01903,9622.702456,48107.89619,8093.04363,Pos
