log2FoldChange,Cell.type,pval_sig,col.sign
0.754454224,Fibroblast,0.052879439,2
0.927992155,Fibroblast,0.052879439,2
0.816777858,Fibroblast,0.052879439,2
0.847891122,Fibroblast,0.052879439,2
0.603183301,Fibroblast,0.052879439,2
-1.156547647,Fibroblast,0.052879439,2
0.520954238,Fibroblast,0.052879439,2
1.075174882,Fibroblast,0.052879439,2
0.955074656,Fibroblast,0.052879439,2
1.049792124,Fibroblast,0.052879439,2
0.538038317,Fibroblast,0.052879439,2
3.799425294,Fibroblast,0.052879439,2
-0.270019274,Fibroblast,0.052879439,2
1.029416386,Fibroblast,0.052879439,2
0.412116773,Fibroblast,0.052879439,2
1.14796656,Fibroblast,0.052879439,2
0.473495035,Fibroblast,0.052879439,2
-2.140986875,Fibroblast,0.052879439,2
-0.550706512,Fibroblast,0.052879439,2
-0.675543443,Fibroblast,0.052879439,2
0.492788024,Fibroblast,0.052879439,2
-0.645984216,Fibroblast,0.052879439,2
0.588495047,Fibroblast,0.052879439,2
0.374801579,Fibroblast,0.052879439,2
0.520848857,Fibroblast,0.052879439,2
-0.668754632,Fibroblast,0.052879439,2
0.464020119,Fibroblast,0.052879439,2
0.330701916,Fibroblast,0.052879439,2
-0.490215063,Fibroblast,0.052879439,2
-2.362108823,Fibroblast,0.052879439,2
0.436280669,Fibroblast,0.052879439,2
-0.549435024,Fibroblast,0.052879439,2
0.44636937,Fibroblast,0.052879439,2
0.327818398,Fibroblast,0.052879439,2
-0.994458073,Fibroblast,0.052879439,2
-1.432451453,Fibroblast,0.052879439,2
-1.969438418,Fibroblast,0.052879439,2
0.510339495,Fibroblast,0.052879439,2
-0.933557179,Fibroblast,0.052879439,2
-1.006072888,Fibroblast,0.052879439,2
-0.95281867,Fibroblast,0.052879439,2
-0.937645268,Fibroblast,0.052879439,2
-0.926433376,Fibroblast,0.052879439,2
-1.073696749,Fibroblast,0.052879439,2
1.043766285,Fibroblast,0.052879439,2
-1.016245498,Fibroblast,0.052879439,2
-1.103138876,Fibroblast,0.052879439,2
1.077959512,Fibroblast,0.052879439,2
-1.152285109,Fibroblast,0.052879439,2
1.551622871,Fibroblast,0.052879439,2
0.317090597,Fibroblast,0.052879439,2
-0.857426418,Fibroblast,0.052879439,2
0.75447891,Fibroblast,0.052879439,2
-1.073819657,Fibroblast,0.052879439,2
0.311844108,Fibroblast,0.052879439,2
-0.834441199,Fibroblast,0.052879439,2
-0.483329231,Fibroblast,0.052879439,2
0.503818113,Fibroblast,0.052879439,2
-1.576282334,Fibroblast,0.052879439,2
0.587615489,Fibroblast,0.052879439,2
-0.926412869,Fibroblast,0.052879439,2
0.592144835,Fibroblast,0.052879439,2
0.295256847,Fibroblast,0.052879439,2
-1.278470614,Fibroblast,0.052879439,2
0.731823158,Fibroblast,0.052879439,2
-0.347058555,Fibroblast,0.052879439,2
-0.596548413,Fibroblast,0.052879439,2
0.232064071,Fibroblast,0.052879439,2
0.45585179,Fibroblast,0.052879439,2
-0.406282851,Fibroblast,0.052879439,2
1.055662545,Fibroblast,0.052879439,2
0.48592674,Fibroblast,0.052879439,2
-1.388505717,Fibroblast,0.052879439,2
0.538802548,Fibroblast,0.052879439,2
-0.753926518,Fibroblast,0.052879439,2
0.473285659,Fibroblast,0.052879439,2
-1.185492508,Fibroblast,0.052879439,2
0.540051764,Fibroblast,0.052879439,2
-1.67149358,Fibroblast,0.052879439,2
-0.244310581,Fibroblast,0.052879439,2
0.577141741,Fibroblast,0.052879439,2
0.617976877,Fibroblast,0.052879439,2
0.412023455,Fibroblast,0.052879439,2
0.504639126,Fibroblast,0.052879439,2
-0.502957481,Fibroblast,0.052879439,2
0.726040116,Fibroblast,0.052879439,2
0.667735071,Fibroblast,0.052879439,2
0.450399779,Fibroblast,0.052879439,2
-0.601570545,Fibroblast,0.052879439,2
0.768925038,Fibroblast,0.052879439,2
0.810408808,Fibroblast,0.052879439,2
-0.828477313,Fibroblast,0.052879439,2
0.797098501,Fibroblast,0.052879439,2
0.672113012,Fibroblast,0.052879439,2
0.873737022,Fibroblast,0.052879439,2
0.781584765,Fibroblast,0.052879439,2
0.8609857,Fibroblast,0.052879439,2
0.839579265,Fibroblast,0.052879439,2
-1.191893156,Fibroblast,0.052879439,2
0.792192143,Fibroblast,0.052879439,2
0.83376364,Fibroblast,0.052879439,2
0.899737413,Fibroblast,0.052879439,2
0.754454224,Fibroblast,0.052879439,2
0.927992155,Fibroblast,0.052879439,2
0.816777858,Fibroblast,0.052879439,2
0.847891122,Fibroblast,0.052879439,2
0.603183301,Fibroblast,0.052879439,2
-1.156547647,Fibroblast,0.052879439,2
0.520954238,Fibroblast,0.052879439,2
1.075174882,Fibroblast,0.052879439,2
0.955074656,Fibroblast,0.052879439,2
1.049792124,Fibroblast,0.052879439,2
0.538038317,Fibroblast,0.052879439,2
3.799425294,Fibroblast,0.052879439,2
-0.270019274,Fibroblast,0.052879439,2
1.029416386,Fibroblast,0.052879439,2
0.412116773,Fibroblast,0.052879439,2
1.14796656,Fibroblast,0.052879439,2
0.473495035,Fibroblast,0.052879439,2
-2.140986875,Fibroblast,0.052879439,2
-0.550706512,Fibroblast,0.052879439,2
-0.675543443,Fibroblast,0.052879439,2
0.492788024,Fibroblast,0.052879439,2
-0.645984216,Fibroblast,0.052879439,2
0.588495047,Fibroblast,0.052879439,2
0.374801579,Fibroblast,0.052879439,2
0.520848857,Fibroblast,0.052879439,2
-0.668754632,Fibroblast,0.052879439,2
0.464020119,Fibroblast,0.052879439,2
0.330701916,Fibroblast,0.052879439,2
-0.490215063,Fibroblast,0.052879439,2
-2.362108823,Fibroblast,0.052879439,2
0.436280669,Fibroblast,0.052879439,2
-0.549435024,Fibroblast,0.052879439,2
0.44636937,Fibroblast,0.052879439,2
0.327818398,Fibroblast,0.052879439,2
-0.994458073,Fibroblast,0.052879439,2
-1.377306013,Fibroblast,0.062007437,2
0.451907506,Fibroblast,0.062007437,2
0.406759595,Fibroblast,0.062007437,2
-0.988460339,Fibroblast,0.062007437,2
0.289617298,Fibroblast,0.062007437,2
0.29427074,Fibroblast,0.062007437,2
-1.255599699,Fibroblast,0.062007437,2
-1.017797862,Fibroblast,0.062007437,2
0.878342793,Fibroblast,0.062007437,2
1.053574983,Fibroblast,0.062007437,2
-0.835490622,Fibroblast,0.062007437,2
-1.440660275,Fibroblast,0.062007437,2
0.667479353,Fibroblast,0.062007437,2
-0.740321898,Fibroblast,0.062007437,2
0.605246662,Fibroblast,0.062007437,2
0.421228808,Fibroblast,0.062007437,2
0.471372817,Fibroblast,0.062007437,2
-0.760808416,Fibroblast,0.062007437,2
0.408476202,Fibroblast,0.062007437,2
0.38221624,Fibroblast,0.062007437,2
1.250174338,Fibroblast,0.062007437,2
-0.130113305,Fibroblast,0.062007437,2
-0.382135775,Fibroblast,0.062007437,2
0.495869064,Fibroblast,0.062007437,2
-0.4265692,Fibroblast,0.062007437,2
-0.403704154,Fibroblast,0.062007437,2
0.719816999,Fibroblast,0.062007437,2
-0.774998772,Fibroblast,0.062007437,2
-0.655301577,Fibroblast,0.062007437,2
-0.293621153,Fibroblast,0.062007437,2
0.674048105,Fibroblast,0.062007437,2
-0.654079603,Fibroblast,0.062007437,2
0.473036403,Fibroblast,0.062007437,2
0.98484564,Fibroblast,0.062007437,2
-0.420537849,Fibroblast,0.062007437,2
-0.34803579,Fibroblast,0.062007437,2
-1.070636378,Fibroblast,0.062007437,2
-1.690242723,Fibroblast,0.062007437,2
-1.235351182,Fibroblast,0.062007437,2
-1.302413904,Fibroblast,0.062007437,2
-0.65044816,Fibroblast,0.062007437,2
0.70555593,Fibroblast,0.062007437,2
0.403340999,Fibroblast,0.062007437,2
0.681593281,Fibroblast,0.062007437,2
-0.738038283,Fibroblast,0.062007437,2
0.852666521,Fibroblast,0.062007437,2
0.588417972,Fibroblast,0.062007437,2
1.811038996,Fibroblast,0.062007437,2
0.78717319,Fibroblast,0.062007437,2
0.617588995,Fibroblast,0.062007437,2
0.767015469,Fibroblast,0.062007437,2
-0.575469613,Fibroblast,0.062007437,2
0.838125456,Fibroblast,0.062007437,2
0.435811113,Fibroblast,0.062007437,2
0.516196573,Fibroblast,0.062007437,2
1.13370928,Fibroblast,0.062007437,2
-1.277142355,Fibroblast,0.062007437,2
-0.987932697,Fibroblast,0.062007437,2
0.68872665,Fibroblast,0.062007437,2
0.405729296,Fibroblast,0.062007437,2
0.360799095,Fibroblast,0.062007437,2
0.149130796,Fibroblast,0.062007437,2
-1.021240995,Fibroblast,0.062007437,2
-1.927024333,Fibroblast,0.062007437,2
-1.052444208,Fibroblast,0.062007437,2
0.510091779,Fibroblast,0.062007437,2
-1.315716682,Fibroblast,0.062007437,2
-1.167184606,Fibroblast,0.062007437,2
0.684006712,Fibroblast,0.062007437,2
0.298418011,Fibroblast,0.062007437,2
-0.834398875,Fibroblast,0.062007437,2
0.227433874,Fibroblast,0.062007437,2
0.68985195,Fibroblast,0.062007437,2
-2.015843413,Fibroblast,0.062007437,2
-1.624673818,Fibroblast,0.062007437,2
0.428743074,Fibroblast,0.062007437,2
0.517047424,Fibroblast,0.062007437,2
0.603469319,Fibroblast,0.062007437,2
-0.968002589,Fibroblast,0.062007437,2
0.497221162,Fibroblast,0.062007437,2
-1.973280595,Fibroblast,0.062007437,2
-0.324479419,Fibroblast,0.062007437,2
0.529978944,Fibroblast,0.062007437,2
0.559751705,Fibroblast,0.062007437,2
0.455432372,Fibroblast,0.062007437,2
0.410591254,Fibroblast,0.062007437,2
1.06873284,Fibroblast,0.062007437,2
0.404312754,Fibroblast,0.062007437,2
0.433211972,Fibroblast,0.062007437,2
0.410955919,Fibroblast,0.062007437,2
-0.174734598,Fibroblast,0.062007437,2
-0.200411553,Fibroblast,0.062007437,2
-0.309128363,Fibroblast,0.062007437,2
0.609240006,Fibroblast,0.062007437,2
0.32061802,Fibroblast,0.062007437,2
1.854753388,Fibroblast,0.062007437,2
-0.613708054,Fibroblast,0.062007437,2
0.281366445,Fibroblast,0.062007437,2
-1.141965185,Fibroblast,0.062007437,2
0.286741445,Fibroblast,0.062007437,2
0.446139337,Fibroblast,0.062007437,2
0.056179615,Fibroblast,0.062007437,2
0.499106973,Fibroblast,0.062007437,2
0.338072036,Fibroblast,0.062007437,2
0.362655772,Fibroblast,0.062007437,2
0.333770837,Fibroblast,0.062007437,2
0.394174029,Fibroblast,0.062007437,2
-1.538350123,Fibroblast,0.062007437,2
0.465034465,Fibroblast,0.062007437,2
0.818854115,Fibroblast,0.062007437,2
-1.377306013,Fibroblast,0.062007437,2
0.451907506,Fibroblast,0.062007437,2
0.406759595,Fibroblast,0.062007437,2
-0.988460339,Fibroblast,0.062007437,2
0.289617298,Fibroblast,0.062007437,2
0.29427074,Fibroblast,0.062007437,2
-1.255599699,Fibroblast,0.062007437,2
-1.017797862,Fibroblast,0.062007437,2
0.878342793,Fibroblast,0.062007437,2
1.053574983,Fibroblast,0.062007437,2
-0.835490622,Fibroblast,0.062007437,2
-1.440660275,Fibroblast,0.062007437,2
0.667479353,Fibroblast,0.062007437,2
-0.740321898,Fibroblast,0.062007437,2
0.605246662,Fibroblast,0.062007437,2
0.421228808,Fibroblast,0.062007437,2
0.471372817,Fibroblast,0.062007437,2
-0.760808416,Fibroblast,0.062007437,2
0.408476202,Fibroblast,0.062007437,2
0.38221624,Fibroblast,0.062007437,2
1.250174338,Fibroblast,0.062007437,2
-0.130113305,Fibroblast,0.062007437,2
-0.382135775,Fibroblast,0.062007437,2
0.495869064,Fibroblast,0.062007437,2
-0.4265692,Fibroblast,0.062007437,2
-0.403704154,Fibroblast,0.062007437,2
0.719816999,Fibroblast,0.062007437,2
-0.774998772,Fibroblast,0.062007437,2
-0.655301577,Fibroblast,0.062007437,2
-0.293621153,Fibroblast,0.062007437,2
0.674048105,Fibroblast,0.062007437,2
-0.654079603,Fibroblast,0.062007437,2
0.473036403,Fibroblast,0.062007437,2
0.98484564,Fibroblast,0.062007437,2
-0.420537849,Fibroblast,0.062007437,2
-0.34803579,Fibroblast,0.062007437,2
-1.070636378,Fibroblast,0.062007437,2
-1.690242723,Fibroblast,0.062007437,2
-1.235351182,Fibroblast,0.062007437,2
-1.302413904,Fibroblast,0.062007437,2
-0.65044816,Fibroblast,0.062007437,2
0.70555593,Fibroblast,0.062007437,2
0.403340999,Fibroblast,0.062007437,2
0.681593281,Fibroblast,0.062007437,2
-0.738038283,Fibroblast,0.062007437,2
0.852666521,Fibroblast,0.062007437,2
0.588417972,Fibroblast,0.062007437,2
1.811038996,Fibroblast,0.062007437,2
0.78717319,Fibroblast,0.062007437,2
0.617588995,Fibroblast,0.062007437,2
0.767015469,Fibroblast,0.062007437,2
-0.575469613,Fibroblast,0.062007437,2
0.838125456,Fibroblast,0.062007437,2
0.435811113,Fibroblast,0.062007437,2
0.516196573,Fibroblast,0.062007437,2
1.13370928,Fibroblast,0.062007437,2
-1.277142355,Fibroblast,0.062007437,2
-0.987932697,Fibroblast,0.062007437,2
0.68872665,Fibroblast,0.062007437,2
0.405729296,Fibroblast,0.062007437,2
0.360799095,Fibroblast,0.062007437,2
0.149130796,Fibroblast,0.062007437,2
-1.021240995,Fibroblast,0.062007437,2
-1.927024333,Fibroblast,0.062007437,2
-1.052444208,Fibroblast,0.062007437,2
0.510091779,Fibroblast,0.062007437,2
-1.315716682,Fibroblast,0.062007437,2
-1.167184606,Fibroblast,0.062007437,2
0.684006712,Fibroblast,0.062007437,2
0.298418011,Fibroblast,0.062007437,2
-0.834398875,Fibroblast,0.062007437,2
0.227433874,Fibroblast,0.062007437,2
0.68985195,Fibroblast,0.062007437,2
-2.015843413,Fibroblast,0.062007437,2
-1.624673818,Fibroblast,0.062007437,2
0.428743074,Fibroblast,0.062007437,2
0.517047424,Fibroblast,0.062007437,2
0.603469319,Fibroblast,0.062007437,2
-0.968002589,Fibroblast,0.062007437,2
0.497221162,Fibroblast,0.062007437,2
-1.973280595,Fibroblast,0.062007437,2
-0.324479419,Fibroblast,0.062007437,2
0.529978944,Fibroblast,0.062007437,2
0.559751705,Fibroblast,0.062007437,2
0.455432372,Fibroblast,0.062007437,2
0.410591254,Fibroblast,0.062007437,2
1.06873284,Fibroblast,0.062007437,2
0.404312754,Fibroblast,0.062007437,2
0.433211972,Fibroblast,0.062007437,2
0.410955919,Fibroblast,0.062007437,2
-0.174734598,Fibroblast,0.062007437,2
-0.200411553,Fibroblast,0.062007437,2
-0.309128363,Fibroblast,0.062007437,2
0.609240006,Fibroblast,0.062007437,2
0.32061802,Fibroblast,0.062007437,2
1.854753388,Fibroblast,0.062007437,2
-0.613708054,Fibroblast,0.062007437,2
0.281366445,Fibroblast,0.062007437,2
-1.141965185,Fibroblast,0.062007437,2
0.286741445,Fibroblast,0.062007437,2
0.446139337,Fibroblast,0.062007437,2
0.056179615,Fibroblast,0.062007437,2
0.499106973,Fibroblast,0.062007437,2
0.338072036,Fibroblast,0.062007437,2
0.362655772,Fibroblast,0.062007437,2
0.333770837,Fibroblast,0.062007437,2
0.394174029,Fibroblast,0.062007437,2
-1.538350123,Fibroblast,0.062007437,2
0.465034465,Fibroblast,0.062007437,2
0.818854115,Fibroblast,0.062007437,2
-0.564302835,Fibroblast,0.065150609,2
-0.564302835,Fibroblast,0.065150609,2
-1.052173296,Fibroblast,0.074092963,2
0.404299906,Fibroblast,0.074092963,2
0.338069464,Fibroblast,0.074092963,2
0.603733447,Fibroblast,0.074092963,2
-0.87477952,Fibroblast,0.074092963,2
-0.768819993,Fibroblast,0.074092963,2
-1.054820214,Fibroblast,0.074092963,2
0.41080553,Fibroblast,0.074092963,2
0.412530057,Fibroblast,0.074092963,2
0.637861357,Fibroblast,0.074092963,2
0.36751846,Fibroblast,0.074092963,2
0.61595539,Fibroblast,0.074092963,2
0.405715699,Fibroblast,0.074092963,2
0.386499649,Fibroblast,0.074092963,2
0.668922545,Fibroblast,0.074092963,2
-0.445838087,Fibroblast,0.074092963,2
0.408610742,Fibroblast,0.074092963,2
-0.718613008,Fibroblast,0.074092963,2
-1.063710012,Fibroblast,0.074092963,2
0.386829695,Fibroblast,0.074092963,2
-0.723830875,Fibroblast,0.074092963,2
-1.472847222,Fibroblast,0.074092963,2
-1.330583207,Fibroblast,0.074092963,2
0.373413077,Fibroblast,0.074092963,2
0.250152975,Fibroblast,0.074092963,2
0.825614052,Fibroblast,0.074092963,2
-0.802538442,Fibroblast,0.074092963,2
-1.527006571,Fibroblast,0.074092963,2
0.5373224,Fibroblast,0.074092963,2
0.772272313,Fibroblast,0.074092963,2
-1.379159172,Fibroblast,0.074092963,2
-0.872659903,Fibroblast,0.074092963,2
-1.420583748,Fibroblast,0.074092963,2
-1.028990809,Fibroblast,0.074092963,2
-1.832886244,Fibroblast,0.074092963,2
-0.995587855,Fibroblast,0.074092963,2
-1.272833706,Fibroblast,0.074092963,2
0.908114548,Fibroblast,0.074092963,2
0.448427765,Fibroblast,0.074092963,2
-1.318765974,Fibroblast,0.074092963,2
1.462509836,Fibroblast,0.074092963,2
-1.320475061,Fibroblast,0.074092963,2
0.608116765,Fibroblast,0.074092963,2
0.656378273,Fibroblast,0.074092963,2
-0.909251865,Fibroblast,0.074092963,2
0.611190869,Fibroblast,0.074092963,2
0.247376396,Fibroblast,0.074092963,2
0.481989879,Fibroblast,0.074092963,2
-0.859444705,Fibroblast,0.074092963,2
0.472352776,Fibroblast,0.074092963,2
-1.413821899,Fibroblast,0.074092963,2
-0.720968669,Fibroblast,0.074092963,2
0.961353548,Fibroblast,0.074092963,2
0.657061822,Fibroblast,0.074092963,2
-0.87635113,Fibroblast,0.074092963,2
1.129411717,Fibroblast,0.074092963,2
0.726483147,Fibroblast,0.074092963,2
-0.672088147,Fibroblast,0.074092963,2
0.553182162,Fibroblast,0.074092963,2
-1.722416749,Fibroblast,0.074092963,2
0.546196207,Fibroblast,0.074092963,2
-1.652578755,Fibroblast,0.074092963,2
0.447969397,Fibroblast,0.074092963,2
0.483237946,Fibroblast,0.074092963,2
0.50163989,Fibroblast,0.074092963,2
-0.796108699,Fibroblast,0.074092963,2
0.379144965,Fibroblast,0.074092963,2
-0.467746139,Fibroblast,0.074092963,2
0.953590542,Fibroblast,0.074092963,2
0.938118869,Fibroblast,0.074092963,2
-2.125938374,Fibroblast,0.074092963,2
-2.091815697,Fibroblast,0.074092963,2
0.832072242,Fibroblast,0.074092963,2
-1.338344213,Fibroblast,0.074092963,2
-1.902352331,Fibroblast,0.074092963,2
0.500723432,Fibroblast,0.074092963,2
-0.105356589,Fibroblast,0.074092963,2
0.518445084,Fibroblast,0.074092963,2
0.456680704,Fibroblast,0.074092963,2
-1.227553465,Fibroblast,0.074092963,2
-1.787618957,Fibroblast,0.074092963,2
-1.520081287,Fibroblast,0.074092963,2
-0.972030012,Fibroblast,0.074092963,2
-1.959628262,Fibroblast,0.074092963,2
0.501112456,Fibroblast,0.074092963,2
-1.563294886,Fibroblast,0.074092963,2
0.624955116,Fibroblast,0.074092963,2
-1.857408763,Fibroblast,0.074092963,2
-0.308004666,Fibroblast,0.074092963,2
0.63898399,Fibroblast,0.074092963,2
0.955796276,Fibroblast,0.074092963,2
-1.766139412,Fibroblast,0.074092963,2
0.480051667,Fibroblast,0.074092963,2
0.425564917,Fibroblast,0.074092963,2
0.414406602,Fibroblast,0.074092963,2
0.388379249,Fibroblast,0.074092963,2
2.221469339,Fibroblast,0.074092963,2
0.471706031,Fibroblast,0.074092963,2
0.438427258,Fibroblast,0.074092963,2
-2.847602957,Fibroblast,0.074092963,2
0.491960738,Fibroblast,0.074092963,2
0.486271115,Fibroblast,0.074092963,2
-0.534109951,Fibroblast,0.074092963,2
0.493200103,Fibroblast,0.074092963,2
-0.430581079,Fibroblast,0.074092963,2
-0.577574656,Fibroblast,0.074092963,2
1.010278414,Fibroblast,0.074092963,2
0.928755199,Fibroblast,0.074092963,2
-0.278570515,Fibroblast,0.074092963,2
0.409747186,Fibroblast,0.074092963,2
1.773373942,Fibroblast,0.074092963,2
0.312292129,Fibroblast,0.074092963,2
-0.250289883,Fibroblast,0.074092963,2
-0.512610133,Fibroblast,0.074092963,2
0.193042076,Fibroblast,0.074092963,2
-0.642103828,Fibroblast,0.074092963,2
0.253215741,Fibroblast,0.074092963,2
2.957809967,Fibroblast,0.074092963,2
0.453247618,Fibroblast,0.074092963,2
-3.196531735,Fibroblast,0.074092963,2
0.34690775,Fibroblast,0.074092963,2
0.449544966,Fibroblast,0.074092963,2
0.435384264,Fibroblast,0.074092963,2
-1.052173296,Fibroblast,0.074092963,2
0.404299906,Fibroblast,0.074092963,2
0.338069464,Fibroblast,0.074092963,2
0.603733447,Fibroblast,0.074092963,2
-0.87477952,Fibroblast,0.074092963,2
-0.768819993,Fibroblast,0.074092963,2
-1.054820214,Fibroblast,0.074092963,2
0.41080553,Fibroblast,0.074092963,2
0.412530057,Fibroblast,0.074092963,2
0.637861357,Fibroblast,0.074092963,2
0.36751846,Fibroblast,0.074092963,2
0.61595539,Fibroblast,0.074092963,2
0.405715699,Fibroblast,0.074092963,2
0.386499649,Fibroblast,0.074092963,2
0.668922545,Fibroblast,0.074092963,2
-0.445838087,Fibroblast,0.074092963,2
0.408610742,Fibroblast,0.074092963,2
-0.718613008,Fibroblast,0.074092963,2
-1.063710012,Fibroblast,0.074092963,2
0.386829695,Fibroblast,0.074092963,2
-0.723830875,Fibroblast,0.074092963,2
-1.472847222,Fibroblast,0.074092963,2
-1.330583207,Fibroblast,0.074092963,2
0.373413077,Fibroblast,0.074092963,2
0.250152975,Fibroblast,0.074092963,2
0.825614052,Fibroblast,0.074092963,2
-0.802538442,Fibroblast,0.074092963,2
-1.527006571,Fibroblast,0.074092963,2
0.5373224,Fibroblast,0.074092963,2
0.772272313,Fibroblast,0.074092963,2
-1.379159172,Fibroblast,0.074092963,2
-0.872659903,Fibroblast,0.074092963,2
-1.420583748,Fibroblast,0.074092963,2
-1.028990809,Fibroblast,0.074092963,2
-1.832886244,Fibroblast,0.074092963,2
-0.995587855,Fibroblast,0.074092963,2
-1.272833706,Fibroblast,0.074092963,2
0.908114548,Fibroblast,0.074092963,2
0.448427765,Fibroblast,0.074092963,2
-1.318765974,Fibroblast,0.074092963,2
1.462509836,Fibroblast,0.074092963,2
-1.320475061,Fibroblast,0.074092963,2
0.608116765,Fibroblast,0.074092963,2
0.656378273,Fibroblast,0.074092963,2
-0.909251865,Fibroblast,0.074092963,2
0.611190869,Fibroblast,0.074092963,2
0.247376396,Fibroblast,0.074092963,2
0.481989879,Fibroblast,0.074092963,2
-0.859444705,Fibroblast,0.074092963,2
0.472352776,Fibroblast,0.074092963,2
-1.413821899,Fibroblast,0.074092963,2
-0.720968669,Fibroblast,0.074092963,2
0.961353548,Fibroblast,0.074092963,2
0.657061822,Fibroblast,0.074092963,2
-0.87635113,Fibroblast,0.074092963,2
1.129411717,Fibroblast,0.074092963,2
0.726483147,Fibroblast,0.074092963,2
-0.672088147,Fibroblast,0.074092963,2
0.553182162,Fibroblast,0.074092963,2
-1.722416749,Fibroblast,0.074092963,2
0.546196207,Fibroblast,0.074092963,2
-1.652578755,Fibroblast,0.074092963,2
0.447969397,Fibroblast,0.074092963,2
0.483237946,Fibroblast,0.074092963,2
0.50163989,Fibroblast,0.074092963,2
-0.796108699,Fibroblast,0.074092963,2
0.379144965,Fibroblast,0.074092963,2
-0.467746139,Fibroblast,0.074092963,2
0.953590542,Fibroblast,0.074092963,2
0.938118869,Fibroblast,0.074092963,2
-2.125938374,Fibroblast,0.074092963,2
-2.091815697,Fibroblast,0.074092963,2
0.832072242,Fibroblast,0.074092963,2
-1.338344213,Fibroblast,0.074092963,2
-1.902352331,Fibroblast,0.074092963,2
0.500723432,Fibroblast,0.074092963,2
-0.105356589,Fibroblast,0.074092963,2
